0.03 0.0 0.0 0.0 
0.09 0.0 0.0 0.0 
0.15 0.0 0.0 0.0 
0.21 0.0 0.0 0.0 
0.27 0.0 0.0 0.0 
0.33 0.0 0.0 0.0 
0.39 0.0 0.0 0.0 
0.45 1.04165625011e-05 0.0 1.04165625011e-05 
0.51 7.29159375074e-05 0.0 3.39138704365e-05 
0.57 0.00115623843762 0.0 0.000124969811767 
0.63 0.00726034406323 0.0 0.00026958578941 
0.69 0.0332600840658 0.0 0.000531625810645 
0.75 0.105415612511 0.0 0.000892475124306 
0.81 0.263820278464 0.0 0.0015233725563 
0.87 0.540546677866 0.0 0.0018373332048 
0.93 0.940001016656 0.0 0.00387902027711 
0.99 1.40665260014 0.0 0.00428340398634 
1.05 1.83913785862 0.0 0.00364718052797 
1.11 2.12189544771 0.0 0.00367375684121 
1.17 2.20435295647 0.0 0.00499006764735 
1.23 2.05672943271 0.0 0.00349089248624 
1.29 1.7213369533 0.0 0.00538530169652 
1.35 1.31441393919 0.0 0.00403871769384 
1.41 0.905970106966 0.0 0.00327133136255 
1.47 0.569535971307 0.0 0.00304460281048 
1.53 0.324142591907 0.0 0.00193748062519 
1.59 0.170362879705 0.0 0.00143227039949 
1.65 0.0827700056333 0.0 0.00079535985673 
1.71 0.0357600590661 0.0 0.000689526083767 
1.77 0.0142186078139 0.0 0.000358012671704 
1.83 0.00512494875051 0.0 0.000199824315228 
1.89 0.0019478971877 0.0 0.000100597607426 
1.95 0.00049999500005 0.0 7.1361689598e-05 
2.01 0.000156248437516 0.0 4.42754964931e-05 
2.07 9.37490625094e-05 0.0 3.39138704365e-05 
2.13 1.04165625011e-05 0.0 1.04165625011e-05 
2.19 0.0 0.0 0.0 
2.25 1.04165625011e-05 0.0 1.04165625011e-05 
2.31 0.0 0.0 0.0 
2.37 0.0 0.0 0.0 
2.43 0.0 0.0 0.0 
2.49 0.0 0.0 0.0 
2.55 0.0 0.0 0.0 
2.61 0.0 0.0 0.0 
2.67 0.0 0.0 0.0 
2.73 0.0 0.0 0.0 
2.79 0.0 0.0 0.0 
2.85 0.0 0.0 0.0 
2.91 0.0 0.0 0.0 
2.97 0.0 0.0 0.0 
