5.2206e-04  1.1494e+00  5.3350e-01  1.6341e+00  1.0548e-05  4.4842e-05  1.2983e-02  3.1321e-03  5.4300e-03  3.2759e-02  1.1424e-01  1.6651e-02
1.1494e+00  9.2036e-05  2.6116e-05  1.9490e-03  1.3080e+00  2.9139e-02  6.6520e-02  4.7500e-03  1.5870e-02  1.2532e+00  3.7751e-03  3.6377e-02
5.3350e-01  2.6116e-05  3.4723e-03  3.3614e-04  1.0078e+00  5.3107e+00  2.8346e-02  2.3424e-02  5.2683e-03  3.5329e-03  8.4166e-03  6.7029e-01
1.6341e+00  1.9490e-03  3.3614e-04  1.2798e-03  4.4387e-01  8.1987e-01  2.8451e-02  1.0426e-02  1.1841e-02  1.0356e-01  9.7294e-03  1.4906e-01
1.0548e-05  1.3080e+00  1.0078e+00  4.4387e-01  1.8058e-03  2.7909e-04  2.7677e-02  1.8127e-02  2.0150e-02  3.1308e-02  4.9346e-01  1.4561e-02
4.4842e-05  2.9139e-02  5.3107e+00  8.1987e-01  2.7909e-04  1.8144e-04  1.3802e-02  7.4786e-02  1.2588e-02  1.2234e-02  1.6899e-01  3.1012e-02
1.2983e-02  6.6520e-02  2.8346e-02  2.8451e-02  2.7677e-02  1.3802e-02  1.0523e-03  4.6481e-03  7.7344e-02  1.0752e+00  2.2148e-01  7.9091e-04
3.1321e-03  4.7500e-03  2.3424e-02  1.0426e-02  1.8127e-02  7.4786e-02  4.6481e-03  3.3898e-03  1.7079e-02  6.6647e-02  2.3993e-01  2.9078e-03
5.4300e-03  1.5870e-02  5.2683e-03  1.1841e-02  2.0150e-02  1.2588e-02  7.7344e-02  1.7079e-02  2.8337e-03  3.0850e-03  4.8159e-03  1.7212e+00
3.2759e-02  1.2532e+00  3.5329e-03  1.0356e-01  3.1308e-02  1.2234e-02  1.0752e+00  6.6647e-02  3.0850e-03  2.5334e-03  3.9514e-03  2.2517e+00
1.1424e-01  3.7751e-03  8.4166e-03  9.7294e-03  4.9346e-01  1.6899e-01  2.2148e-01  2.3993e-01  4.8159e-03  3.9514e-03  4.0129e-03  2.7259e+00
1.6651e-02  3.6377e-02  6.7029e-01  1.4906e-01  1.4561e-02  3.1012e-02  7.9091e-04  2.9078e-03  1.7212e+00  2.2517e+00  2.7259e+00  8.5414e-04
