1.4374e-01  3.6296e-05  -2.2163e-05  -1.1149e-04  -7.3848e-02  7.4563e-02  7.9629e-03  1.7523e-03  4.2814e-03  -1.6016e-03  -6.6599e-04  2.0191e-03
3.6296e-05  7.7087e-02  -2.1162e-02  2.3217e-02  -1.1320e-04  1.1468e-04  2.0385e-03  1.1722e-02  6.7233e-03  1.1222e-05  2.5764e-03  -1.6207e-03
-2.2163e-05  -2.1162e-02  6.9483e-02  -2.3715e-02  1.0503e-04  2.2486e-05  1.7294e-03  2.3879e-03  7.7918e-03  -3.8901e-03  3.3280e-03  1.0960e-04
-1.1149e-04  2.3217e-02  -2.3715e-02  3.0435e-02  1.2595e-04  -1.9024e-04  2.8078e-04  -1.5941e-03  3.6115e-03  -3.7263e-04  1.6425e-03  -9.0052e-05
-7.3848e-02  -1.1320e-04  1.0503e-04  1.2595e-04  7.5833e-02  -4.0866e-02  2.3488e-03  5.6341e-04  -1.5724e-03  6.1934e-04  2.5540e-05  2.5431e-04
7.4563e-02  1.1468e-04  2.2486e-05  -1.9024e-04  -4.0866e-02  7.5478e-02  -1.9952e-03  7.0598e-04  -1.8648e-03  2.7677e-04  -6.2676e-04  6.5564e-04
7.9629e-03  2.0385e-03  1.7294e-03  2.8078e-04  2.3488e-03  -1.9952e-03  7.8693e-02  -2.0803e-02  -5.6661e-04  2.3353e-04  -9.5770e-04  2.3133e-02
1.7523e-03  1.1722e-02  2.3879e-03  -1.5941e-03  5.6341e-04  7.0598e-04  -2.0803e-02  7.8805e-02  -4.5992e-04  6.8755e-04  -1.2959e-04  -2.3182e-02
4.2814e-03  6.7233e-03  7.7918e-03  3.6115e-03  -1.5724e-03  -1.8648e-03  -5.6661e-04  -4.5992e-04  1.4036e-01  -7.3765e-02  7.4211e-02  3.9739e-05
-1.6016e-03  1.1222e-05  -3.8901e-03  -3.7263e-04  6.1934e-04  2.7677e-04  2.3353e-04  6.8755e-04  -7.3765e-02  7.5037e-02  -4.0728e-02  -5.1871e-05
-6.6599e-04  2.5764e-03  3.3280e-03  1.6425e-03  2.5540e-05  -6.2676e-04  -9.5770e-04  -1.2959e-04  7.4211e-02  -4.0728e-02  7.5704e-02  -2.8560e-06
2.0191e-03  -1.6207e-03  1.0960e-04  -9.0052e-05  2.5431e-04  6.5564e-04  2.3133e-02  -2.3182e-02  3.9739e-05  -5.1871e-05  -2.8560e-06  3.0726e-02
