1.4375e-01  1.3985e-05  -1.1847e-04  1.3799e-04  -7.3675e-02  7.4607e-02  7.7346e-03  1.8543e-03  4.1779e-03  -1.5961e-03  -5.2714e-04  1.8900e-03
1.3985e-05  7.7006e-02  -2.0875e-02  2.2998e-02  -1.2597e-04  2.7251e-05  2.2330e-03  1.1730e-02  6.7109e-03  -2.2105e-06  2.4184e-03  -1.5780e-03
-1.1847e-04  -2.0875e-02  6.9715e-02  -2.3607e-02  3.7028e-07  -8.0259e-05  1.6414e-03  2.3553e-03  7.8559e-03  -3.9176e-03  3.3430e-03  5.4011e-05
1.3799e-04  2.2998e-02  -2.3607e-02  3.0330e-02  1.4656e-05  7.8493e-05  2.2459e-04  -1.3850e-03  3.5038e-03  -3.0037e-04  1.5935e-03  -1.0142e-04
-7.3675e-02  -1.2597e-04  3.7028e-07  1.4656e-05  7.5527e-02  -4.0906e-02  2.5663e-03  5.6114e-04  -1.5977e-03  6.8819e-04  7.1999e-05  4.3627e-04
7.4607e-02  2.7251e-05  -8.0259e-05  7.8493e-05  -4.0906e-02  7.5585e-02  -2.2704e-03  8.0672e-04  -1.9998e-03  3.7752e-04  -5.1455e-04  4.6209e-04
7.7346e-03  2.2330e-03  1.6414e-03  2.2459e-04  2.5663e-03  -2.2704e-03  7.9247e-02  -2.0697e-02  -5.2520e-04  2.3166e-04  -7.5091e-04  2.3177e-02
1.8543e-03  1.1730e-02  2.3553e-03  -1.3850e-03  5.6114e-04  8.0672e-04  -2.0697e-02  7.8834e-02  -4.2343e-04  6.3863e-04  -9.6227e-05  -2.3114e-02
4.1779e-03  6.7109e-03  7.8559e-03  3.5038e-03  -1.5977e-03  -1.9998e-03  -5.2520e-04  -4.2343e-04  1.4069e-01  -7.4105e-02  7.4052e-02  -1.3240e-04
-1.5961e-03  -2.2105e-06  -3.9176e-03  -3.0037e-04  6.8819e-04  3.7752e-04  2.3166e-04  6.3863e-04  -7.4105e-02  7.5327e-02  -4.0731e-02  8.5996e-05
-5.2714e-04  2.4184e-03  3.3430e-03  1.5935e-03  7.1999e-05  -5.1455e-04  -7.5091e-04  -9.6227e-05  7.4052e-02  -4.0731e-02  7.5293e-02  -7.4043e-05
1.8900e-03  -1.5780e-03  5.4011e-05  -1.0142e-04  4.3627e-04  4.6209e-04  2.3177e-02  -2.3114e-02  -1.3240e-04  8.5996e-05  -7.4043e-05  3.0760e-02
