3.1419e-03  2.7849e+00  5.8448e-01  7.5204e-01  3.1367e-03  4.2005e-03  8.5022e-03  6.2917e-03  1.0044e-02  1.0592e-01  2.1456e-02  3.6577e-02
2.7849e+00  7.6039e-04  8.6565e-03  2.9128e-03  8.5498e-01  6.3843e+00  2.1539e-02  1.0389e-02  4.5014e-02  9.3686e+00  4.2023e-02  1.3691e-02
5.8448e-01  8.6565e-03  3.5893e-03  2.3425e-03  7.8020e-01  1.0757e+00  1.4990e-01  2.5022e-02  1.2907e-02  7.7810e-03  2.6527e-02  5.6834e+00
7.5204e-01  2.9128e-03  2.3425e-03  2.1211e-03  2.6268e+00  1.4003e+00  2.3277e-02  7.5666e-02  3.4793e-02  7.3907e-02  1.8481e-02  6.7200e-01
3.1367e-03  8.5498e-01  7.8020e-01  2.6268e+00  1.1160e-03  4.5816e-03  1.7542e-03  4.5203e-02  7.5525e-02  1.5095e-01  8.5628e-01  1.3437e-01
4.2005e-03  6.3843e+00  1.0757e+00  1.4003e+00  4.5816e-03  1.0409e-03  1.0292e-02  2.8226e-02  6.2747e-02  8.7177e-02  9.5256e-02  2.4871e-01
8.5022e-03  2.1539e-02  1.4990e-01  2.3277e-02  1.7542e-03  1.0292e-02  4.9765e-03  5.5893e-04  2.4910e-01  7.1400e-01  9.2529e-02  1.8405e-03
6.2917e-03  1.0389e-02  2.5022e-02  7.5666e-02  4.5203e-02  2.8226e-02  5.5893e-04  2.2438e-03  4.9237e-01  2.7768e-01  2.0777e+00  2.7369e-04
1.0044e-02  4.5014e-02  1.2907e-02  3.4793e-02  7.5525e-02  6.2747e-02  2.4910e-01  4.9237e-01  1.9979e-03  1.3474e-03  8.6212e-04  3.7559e+00
1.0592e-01  9.3686e+00  7.7810e-03  7.3907e-02  1.5095e-01  8.7177e-02  7.1400e-01  2.7768e-01  1.3474e-03  9.5814e-04  1.5261e-03  5.2396e+00
2.1456e-02  4.2023e-02  2.6527e-02  1.8481e-02  8.5628e-01  9.5256e-02  9.2529e-02  2.0777e+00  8.6212e-04  1.5261e-03  8.8934e-04  1.9419e+00
3.6577e-02  1.3691e-02  5.6834e+00  6.7200e-01  1.3437e-01  2.4871e-01  1.8405e-03  2.7369e-04  3.7559e+00  5.2396e+00  1.9419e+00  4.8779e-04
