1.4406e-01  -1.0714e-04  -1.5968e-04  1.4522e-04  -7.4096e-02  7.4709e-02  7.4876e-03  1.8708e-03  4.3407e-03  -1.9425e-03  -8.9216e-04  1.9284e-03
-1.0714e-04  7.6462e-02  -2.1047e-02  2.2847e-02  -3.3170e-04  2.5062e-05  2.6062e-03  1.1687e-02  6.4074e-03  -2.1272e-04  2.5874e-03  -1.3335e-03
-1.5968e-04  -2.1047e-02  6.9265e-02  -2.3325e-02  9.9213e-05  9.3003e-05  1.4577e-03  2.4082e-03  7.7336e-03  -3.8152e-03  3.3919e-03  -2.8121e-04
1.4522e-04  2.2847e-02  -2.3325e-02  3.0079e-02  -6.5964e-05  2.0367e-04  1.8515e-04  -1.2952e-03  3.4769e-03  -4.2650e-04  1.7543e-03  -1.3822e-04
-7.4096e-02  -3.3170e-04  9.9213e-05  -6.5964e-05  7.5964e-02  -4.1117e-02  2.6178e-03  4.8786e-04  -1.7182e-03  9.5785e-04  2.9735e-04  5.8157e-04
7.4709e-02  2.5062e-05  9.3003e-05  2.0367e-04  -4.1117e-02  7.5767e-02  -2.4550e-03  7.4006e-04  -2.2729e-03  4.7121e-04  -8.8174e-04  3.8955e-04
7.4876e-03  2.6062e-03  1.4577e-03  1.8515e-04  2.6178e-03  -2.4550e-03  7.9134e-02  -2.0208e-02  -7.0949e-04  4.4761e-04  -7.0562e-04  2.3182e-02
1.8708e-03  1.1687e-02  2.4082e-03  -1.2952e-03  4.8786e-04  7.4006e-04  -2.0208e-02  7.8341e-02  -4.2679e-04  7.5228e-04  -1.8679e-04  -2.2887e-02
4.3407e-03  6.4074e-03  7.7336e-03  3.4769e-03  -1.7182e-03  -2.2729e-03  -7.0949e-04  -4.2679e-04  1.4141e-01  -7.4171e-02  7.4398e-02  -4.2783e-05
-1.9425e-03  -2.1272e-04  -3.8152e-03  -4.2650e-04  9.5785e-04  4.7121e-04  4.4761e-04  7.5228e-04  -7.4171e-02  7.5057e-02  -4.0742e-02  3.0710e-05
-8.9216e-04  2.5874e-03  3.3919e-03  1.7543e-03  2.9735e-04  -8.8174e-04  -7.0562e-04  -1.8679e-04  7.4398e-02  -4.0742e-02  7.5284e-02  -1.1406e-04
1.9284e-03  -1.3335e-03  -2.8121e-04  -1.3822e-04  5.8157e-04  3.8955e-04  2.3182e-02  -2.2887e-02  -4.2783e-05  3.0710e-05  -1.1406e-04  3.0732e-02
