5.5909e-03  8.6725e-01  8.1361e-01  3.1032e-01  3.4885e-03  5.5501e-03  2.1181e-02  9.1207e-02  5.4987e-02  2.1631e-02  6.9524e-02  9.0680e-02
8.6725e-01  2.6725e-03  4.9804e-03  2.5763e-03  2.1597e+00  1.0791e+00  3.9764e-02  1.1647e-02  2.1246e-02  9.8437e+00  4.6211e-03  4.3538e-02
8.1361e-01  4.9804e-03  2.3351e-05  6.5006e-03  7.1593e-01  8.1160e+00  2.0255e-02  4.3865e-02  8.2313e-03  2.7820e-02  6.8477e-03  4.6482e-01
3.1032e-01  2.5763e-03  6.5006e-03  4.2925e-03  5.7766e-01  1.8947e+00  1.7700e-01  7.7547e-02  3.7442e-02  4.0831e-01  1.2057e-02  7.9327e-02
3.4885e-03  2.1597e+00  7.1593e-01  5.7766e-01  5.0775e-04  2.8572e-03  1.2878e-02  2.9813e-01  9.7614e-02  3.1323e-02  5.3767e-01  1.4894e-01
5.5501e-03  1.0791e+00  8.1160e+00  1.8947e+00  2.8572e-03  3.0821e-03  4.9338e-02  2.4074e-01  3.9160e-02  8.9375e-02  1.0500e-01  2.4174e-01
2.1181e-02  3.9764e-02  2.0255e-02  1.7700e-01  1.2878e-02  4.9338e-02  6.5729e-04  1.9320e-03  3.0620e-01  1.1566e+00  9.0662e-02  2.3912e-03
9.1207e-02  1.1647e-02  4.3865e-02  7.7547e-02  2.9813e-01  2.4074e-01  1.9320e-03  1.4398e-03  2.9323e-01  7.3811e-02  4.7412e-01  1.6017e-03
5.4987e-02  2.1246e-02  8.2313e-03  3.7442e-02  9.7614e-02  3.9160e-02  3.0620e-01  2.9323e-01  3.7716e-03  3.1753e-03  3.9972e-03  2.6332e-01
2.1631e-02  9.8437e+00  2.7820e-02  4.0831e-01  3.1323e-02  8.9375e-02  1.1566e+00  7.3811e-02  3.1753e-03  1.2427e-03  5.7958e-03  1.4583e+00
6.9524e-02  4.6211e-03  6.8477e-03  1.2057e-02  5.3767e-01  1.0500e-01  9.0662e-02  4.7412e-01  3.9972e-03  5.7958e-03  1.9270e-03  4.3141e+00
9.0680e-02  4.3538e-02  4.6482e-01  7.9327e-02  1.4894e-01  2.4174e-01  2.3912e-03  1.6017e-03  2.6332e-01  1.4583e+00  4.3141e+00  7.5617e-04
