1.4446e-01  -1.1625e-04  -4.8461e-06  -2.1787e-05  -7.3886e-02  7.4920e-02  7.7334e-03  2.1676e-03  4.2008e-03  -1.5687e-03  -6.9611e-04  1.6446e-03
-1.1625e-04  7.6767e-02  -2.0667e-02  2.2915e-02  -1.1646e-04  -2.6541e-05  2.1469e-03  1.1978e-02  6.5451e-03  1.3807e-05  2.5044e-03  -1.6195e-03
-4.8461e-06  -2.0667e-02  6.9427e-02  -2.3415e-02  -9.5683e-05  1.5705e-04  1.4736e-03  2.3317e-03  7.8720e-03  -3.9672e-03  3.2575e-03  -1.9223e-05
-2.1787e-05  2.2915e-02  -2.3415e-02  3.0239e-02  4.9636e-05  -1.2810e-04  3.0731e-04  -1.2968e-03  3.4526e-03  -2.1635e-04  1.6019e-03  -4.9199e-05
-7.3886e-02  -1.1646e-04  -9.5683e-05  4.9636e-05  7.5745e-02  -4.0982e-02  2.5340e-03  2.7669e-04  -1.6784e-03  6.1948e-04  1.7684e-04  5.2667e-04
7.4920e-02  -2.6541e-05  1.5705e-04  -1.2810e-04  -4.0982e-02  7.5732e-02  -2.3267e-03  1.0073e-03  -2.1357e-03  3.9763e-04  -6.8095e-04  3.2058e-04
7.7334e-03  2.1469e-03  1.4736e-03  3.0731e-04  2.5340e-03  -2.3267e-03  7.9054e-02  -2.0755e-02  -3.4118e-04  -3.2884e-05  -5.2868e-04  2.3015e-02
2.1676e-03  1.1978e-02  2.3317e-03  -1.2968e-03  2.7669e-04  1.0073e-03  -2.0755e-02  7.9236e-02  -5.4255e-04  6.0848e-04  -1.5123e-04  -2.3145e-02
4.2008e-03  6.5451e-03  7.8720e-03  3.4526e-03  -1.6784e-03  -2.1357e-03  -3.4118e-04  -5.4255e-04  1.4062e-01  -7.4059e-02  7.4085e-02  -2.3644e-05
-1.5687e-03  1.3807e-05  -3.9672e-03  -2.1635e-04  6.1948e-04  3.9763e-04  -3.2884e-05  6.0848e-04  -7.4059e-02  7.5305e-02  -4.0651e-02  -3.5030e-05
-6.9611e-04  2.5044e-03  3.2575e-03  1.6019e-03  1.7684e-04  -6.8095e-04  -5.2868e-04  -1.5123e-04  7.4085e-02  -4.0651e-02  7.5382e-02  8.9796e-05
1.6446e-03  -1.6195e-03  -1.9223e-05  -4.9199e-05  5.2667e-04  3.2058e-04  2.3015e-02  -2.3145e-02  -2.3644e-05  -3.5030e-05  8.9796e-05  3.0709e-02
