6.9548e-04  3.5910e-01  1.2450e-01  9.1216e-01  2.4929e-04  4.2207e-04  9.5671e-03  1.7380e-03  2.9979e-03  2.1910e-02  9.3434e-02  2.3336e-02
3.5910e-01  1.6422e-04  2.9780e-04  2.0659e-03  1.2046e+00  9.0041e-01  5.7287e-02  4.2103e-03  1.2790e-02  8.8749e-01  1.2712e-03  3.8343e-02
1.2450e-01  2.9780e-04  2.7729e-03  2.2334e-04  4.4752e-01  3.6021e+00  2.2389e-03  1.3737e-02  2.5478e-03  5.0693e-04  4.8671e-03  2.5344e-01
9.1216e-01  2.0659e-03  2.2334e-04  6.2725e-04  1.8422e-01  2.1647e-01  5.2026e-02  1.1676e-02  5.2790e-03  7.2953e-02  2.8306e-03  2.1010e-01
2.4929e-04  1.2046e+00  4.4752e-01  1.8422e-01  1.0566e-03  1.4516e-03  2.3788e-02  3.2211e-02  2.1379e-02  3.0439e-02  3.2601e-01  1.2302e-02
4.2207e-04  9.0041e-01  3.6021e+00  2.1647e-01  1.4516e-03  8.4827e-06  9.2042e-03  7.6330e-02  5.6219e-03  2.7238e-02  1.1967e-01  2.4362e-02
9.5671e-03  5.7287e-02  2.2389e-03  5.2026e-02  2.3788e-02  9.2042e-03  1.6661e-03  4.6428e-03  8.2687e-02  8.4241e-01  2.3615e-01  6.8995e-04
1.7380e-03  4.2103e-03  1.3737e-02  1.1676e-02  3.2211e-02  7.6330e-02  4.6428e-03  3.4745e-03  4.6225e-02  7.6875e-02  2.5053e-01  3.2828e-03
2.9979e-03  1.2790e-02  2.5478e-03  5.2790e-03  2.1379e-02  5.6219e-03  8.2687e-02  4.6225e-02  2.2605e-03  2.5198e-03  4.9297e-03  1.9893e+00
2.1910e-02  8.8749e-01  5.0693e-04  7.2953e-02  3.0439e-02  2.7238e-02  8.4241e-01  7.6875e-02  2.5198e-03  2.0809e-03  3.5970e-03  2.0441e+00
9.3434e-02  1.2712e-03  4.8671e-03  2.8306e-03  3.2601e-01  1.1967e-01  2.3615e-01  2.5053e-01  4.9297e-03  3.5970e-03  4.7827e-03  2.6931e+00
2.3336e-02  3.8343e-02  2.5344e-01  2.1010e-01  1.2302e-02  2.4362e-02  6.8995e-04  3.2828e-03  1.9893e+00  2.0441e+00  2.6931e+00  1.0966e-03
