1.4404e-01  -4.3289e-04  -4.6942e-05  -7.3088e-05  -7.3961e-02  7.4939e-02  8.0886e-03  1.9599e-03  4.1494e-03  -1.7907e-03  -3.4441e-04  1.9032e-03
-4.3289e-04  7.7124e-02  -2.0909e-02  2.3113e-02  1.2179e-04  -2.1975e-04  1.9502e-03  1.1816e-02  6.3870e-03  2.6225e-04  2.2039e-03  -1.5745e-03
-4.6942e-05  -2.0909e-02  6.9378e-02  -2.3565e-02  5.7008e-05  -1.4801e-04  1.8933e-03  2.5183e-03  7.6951e-03  -4.0514e-03  3.2688e-03  9.8616e-05
-7.3088e-05  2.3113e-02  -2.3565e-02  3.0391e-02  7.1679e-05  -1.6095e-05  1.5553e-04  -1.4431e-03  3.4539e-03  -2.5533e-04  1.5098e-03  -1.1002e-04
-7.3961e-02  1.2179e-04  5.7008e-05  7.1679e-05  7.6073e-02  -4.1200e-02  2.3465e-03  5.5427e-04  -1.7151e-03  8.5508e-04  -1.0529e-04  3.1603e-04
7.4939e-02  -2.1975e-04  -1.4801e-04  -1.6095e-05  -4.1200e-02  7.6002e-02  -2.1743e-03  8.0946e-04  -2.0564e-03  3.8844e-04  -4.5875e-04  4.7672e-04
8.0886e-03  1.9502e-03  1.8933e-03  1.5553e-04  2.3465e-03  -2.1743e-03  7.8991e-02  -2.0797e-02  -4.6153e-04  -1.7526e-05  -5.4572e-04  2.3147e-02
1.9599e-03  1.1816e-02  2.5183e-03  -1.4431e-03  5.5427e-04  8.0946e-04  -2.0797e-02  7.8898e-02  -3.1291e-04  6.9942e-04  -3.8076e-06  -2.3192e-02
4.1494e-03  6.3870e-03  7.6951e-03  3.4539e-03  -1.7151e-03  -2.0564e-03  -4.6153e-04  -3.1291e-04  1.4079e-01  -7.4256e-02  7.4234e-02  -5.3888e-05
-1.7907e-03  2.6225e-04  -4.0514e-03  -2.5533e-04  8.5508e-04  3.8844e-04  -1.7526e-05  6.9942e-04  -7.4256e-02  7.5389e-02  -4.0711e-02  -4.8825e-05
-3.4441e-04  2.2039e-03  3.2688e-03  1.5098e-03  -1.0529e-04  -4.5875e-04  -5.4572e-04  -3.8076e-06  7.4234e-02  -4.0711e-02  7.5445e-02  1.8569e-05
1.9032e-03  -1.5745e-03  9.8616e-05  -1.1002e-04  3.1603e-04  4.7672e-04  2.3147e-02  -2.3192e-02  -5.3888e-05  -4.8825e-05  1.8569e-05  3.0713e-02
