5.4566e-03  2.4220e-01  9.3727e-01  1.4159e+00  2.8498e-03  4.1550e-03  1.3139e-02  1.6532e-01  1.0932e-02  4.9371e-02  1.6969e-01  1.1534e-01
2.4220e-01  3.1922e-03  1.0004e-02  5.5804e-03  1.1338e+00  1.9456e+00  2.5397e-02  1.6276e-02  9.2248e-03  5.8175e-01  3.1653e-02  1.1043e-02
9.3727e-01  1.0004e-02  6.6210e-04  8.4758e-03  1.0235e+00  1.3348e+01  7.6752e-02  3.3215e-02  7.3211e-03  1.6225e-02  1.7384e-02  1.5945e+00
1.4159e+00  5.5804e-03  8.4758e-03  4.2612e-03  8.8349e-01  3.9701e+00  3.2938e-01  5.3963e-02  2.6293e-02  3.5433e-01  4.5068e-03  4.4260e-01
2.8498e-03  1.1338e+00  1.0235e+00  8.8349e-01  1.0672e-03  2.1533e-03  1.4715e-02  5.1586e-01  2.9344e-02  1.2802e-01  2.4413e-01  1.8963e-01
4.1550e-03  1.9456e+00  1.3348e+01  3.9701e+00  2.1533e-03  1.7741e-03  3.8960e-02  3.4204e-01  5.4520e-02  6.6176e-02  9.9745e-02  2.8471e-01
1.3139e-02  2.5397e-02  7.6752e-02  3.2938e-01  1.4715e-02  3.8960e-02  1.3886e-03  1.8530e-03  3.0013e-01  1.2946e+00  1.4002e-01  6.1907e-03
1.6532e-01  1.6276e-02  3.3215e-02  5.3963e-02  5.1586e-01  3.4204e-01  1.8530e-03  1.6911e-03  2.5943e-01  1.6280e-02  9.4871e-01  1.5696e-03
1.0932e-02  9.2248e-03  7.3211e-03  2.6293e-02  2.9344e-02  5.4520e-02  3.0013e-01  2.5943e-01  3.3311e-03  3.7039e-03  4.3690e-03  5.1402e-01
4.9371e-02  5.8175e-01  1.6225e-02  3.5433e-01  1.2802e-01  6.6176e-02  1.2946e+00  1.6280e-02  3.7039e-03  2.8260e-03  5.9214e-03  2.3246e+00
1.6969e-01  3.1653e-02  1.7384e-02  4.5068e-03  2.4413e-01  9.9745e-02  1.4002e-01  9.4871e-01  4.3690e-03  5.9214e-03  2.8326e-03  5.5187e+00
1.1534e-01  1.1043e-02  1.5945e+00  4.4260e-01  1.8963e-01  2.8471e-01  6.1907e-03  1.5696e-03  5.1402e-01  2.3246e+00  5.5187e+00  8.1082e-04
