0.02	0.96091883578059825463507959719792
0.04	0.92361868134911153260491566796617
0.06	0.88801745226890771759976720431367
0.08	0.85403680240504678301383529438671
0.1	0.82160195619013718972663220733167
0.12	0.79064154831396389751663739824912
0.14	0.76108747051216646705713333424658
0.16	0.73287472514330811835310819763379
0.18	0.70594128525713515399861902062075
0.2	0.68022796086970659436723201362425
0.22	0.65567827117340085876825173760238
0.24	0.63223832242160346901307681866088
0.26	0.60985669123916965640441636899567
0.28	0.58848431312056006809518813553142
0.3	0.56807437588788722422957819000425
0.32	0.54858221789100482411621975397012
0.34	0.52996523074124044649975037729296
0.36	0.51218276637943283770119055847275
0.38	0.495196048287605261244051420592
0.4	0.47896808666190298278521672486992
0.42	0.46346359737236186514364245351421
0.44	0.44864892454267155151599311050258
0.46	0.43449196659036547194430930031171
0.48	0.42096210557482494739062655538162
0.5	0.4080301397071394196011190574597
0.52	0.3956682188822321643294225099678
0.54	0.38384978309975306440210950911437
0.56	0.37254950364606891759284032919563
0.58	0.36174322691525862060553219174012
0.6	0.35140792075235621239358818513195
0.62	0.34152162320718952510019987927755
0.64	0.33206339359204598590551945588959
0.66	0.32301326574106942275209363764759
0.68	0.31435220337376163183452581948232
0.7	0.30606205746923865834817160032024
0.72	0.29812552556198254707899126956838
0.74	0.29052611287374270379250238782285
0.76	0.28324809519998459992485435775364
0.78	0.27627648347286465415562444914058
0.8	0.26959698992613572569689940562578
0.82	0.26319599579066444771917799671537
0.84	0.257060520452376021573385349117
0.86	0.25117819200744021597994482537678
0.88	0.24553721915238004067622172969412
0.9	0.24012636434952751072128336923488
0.92	0.23493491821087446503039647857962
0.94	0.22995267504587569993692810607477
0.96	0.22516990952116165452579766596399
0.98	0.22057735438241325706658903575984
1	0.21616617919084682702650012625667
1.02	0.21192797002885644739711696445718
1.04	0.2078547101313691147867577983046
1.06	0.20393876140138819998040565706583
1.08	0.20017284677003709977158699557863
1.1	0.19655003336317105962098722737775
1.12	0.19306371643830446828740524369187
1.14	0.18970760405720679322331732018121
1.16	0.18647570246105591981494387183722
1.18	0.18336230211650602250772804012108
1.2	0.18036196440243114479265523214207
1.22	0.17746950890844818607844378225779
1.24	0.17468000131760665495999166264552
1.26	0.17198874184685990392576862489791
1.28	0.16939125422010605392257198303273
1.3	0.16688327514970878708418945867283
1.32	0.16446074430348087036093644900233
1.34	0.16211979473513881344862170766248
1.36	0.15985674375721751077173190274293
1.38	0.15766808423637103050560891873009
1.4	0.15555047629188177039451476018729
1.42	0.15350073937905679620786445716665
1.44	0.15151584474000903240938807929567
1.46	0.14959290820510373020306636751365
1.48	0.14772918332909886882274318412999
1.5	0.14592205484672335709194066014518
1.52	0.14416903243312053423260629122266
1.54	0.14246774475523789976028121307486
1.56	0.14081593380086855062650994430816
1.58	0.13921144947264673111190350873825
1.6	0.13765224443487041433047633664551
1.62	0.13613636920156908835366925050964
1.64	0.13466196745475601969772098112328
1.66	0.13322727158230226920341221841735
1.68	0.13183059842534565135459293012743
1.7	0.13047034522560262519845405229671
1.72	0.12914498576338570868073482121248
1.74	0.12785306667754430369675328273495
1.76	0.12659320395894365338239940451344
1.78	0.12536407960947583627186186587868
1.8	0.12416443845895900890137990524434
1.82	0.12299308513262728055137195965161
1.84	0.1218488811622443501925152636005
1.86	0.12073074223419003461026831978288
1.88	0.1196376355681707169060650305745
1.9	0.11856857742049316666561338346953
1.92	0.11752263070611672059017267272384
1.94	0.11649890273396203300582141892514
1.96	0.11549654305020605236946407085698
1.98	0.11451474138453307198704798596869
2	0.1135527256945411373164262367
2.02	0.11260976030372224344826485960425
2.04	0.11168514412864407891938788361448
2.06	0.11077820899116100035796401361658
2.08	0.10988831801167287205819222426941
2.1	0.10901486407963277274864855898904
2.12	0.10815726839767873849935485741145
2.14	0.10731497909593103923685816051802
2.16	0.10648746991315532413530479932645
2.18	0.10567423894164365044652119616229
2.2	0.10487480743281024879502961981922
2.22	0.10408871866063717934663458855731
2.24	0.10331553684023708799752533472178
2.26	0.10255484609892635752208941903242
2.28	0.10180624949732233097347030917365
2.3	0.10106936809809321740629467408002
2.32	0.1003438400800990158904779334846
2.34	0.099629319895766544847151409306742
2.36	0.098925477469641661798733215906438
2.38	0.098231997436157215762445182933467
2.4	0.097548578414746393473404703486692
2.42	0.096874932320518095215052199253525
2.44	0.096210783708793991537096434643183
2.46	0.095555869151886145663028843205379
2.48	0.094909936646569707227805004728692
2.5	0.09427274505077735296785935884
2.52	0.093644063548111023791499652515325
2.54	0.093023671138832233135923538657079
2.56	0.092411356156054939980618317127229
2.58	0.091806915805924826399156674722825
2.6	0.091210155730625923179259442936392
2.62	0.090620889593110011196043752434054
2.64	0.090038938682496208791847143355908
2.66	0.089464131539137749077926647375017
2.68	0.088896303598400263511231753145421
2.7	0.08833529685224102221729749902835
2.72	0.087780959527721635662827673348292
2.74	0.087233145781627790394534727381808
2.76	0.086691715410408763442743681436192
2.78	0.086156533574686821433591065545046
2.8	0.085627470537622243438100498953017
2.82	0.085104401416453689434764970768783
2.84	0.084587205946566043808746941129612
2.86	0.084075768257468767052582837934208
2.88	0.083569976660097257077228242745104
2.9	0.083069723444877819545407898602854
2.92	0.082574904690023636742964509005362
2.94	0.082085420079554666262525568387788
2.96	0.081601172730558751077346295682296
2.98	0.081122069029234435774884097821233
3	0.080648018475278111708367735291667
3.02	0.080178933534199206192280488862879
3.04	0.079714729497167234972095178301558
3.06	0.079255324348013698271773272214567
3.08	0.078800638637030061964653854966058
3.1	0.078350595361220468082687477965662
3.12	0.077905119850684402377858673788317
3.14	0.07746413966082034860671445987075
3.16	0.077027584470056515557698951339929
3.18	0.076595385982829067895086441406921
3.2	0.076167477837541958418267541166179
3.22	0.075743795519255478617231405480433
3.24	0.075324276276863046316976083342858
3.26	0.074908859044527562267201563852608
3.28	0.074497484367159918980270935695208
3.3	0.074090094329732960948126798706767
3.32	0.073686632490234400397395960460821
3.34	0.073287043816071910665299264644362
3.36	0.072891274623752872715620547303121
3.38	0.072499272521670060854709535694071
3.4	0.072110986355832941961424317365917
3.42	0.071726366158392248183343208130992
3.44	0.071345363098813084849862676369267
3.46	0.070967929437559071230483268179133
3.48	0.070594018482156898825684880591612
3.5	0.070223584545517246439424427312925
3.52	0.069856582906394228921679521948446
3.54	0.069492969771871492049406010804688
3.56	0.069132702241768713717118712356133
3.58	0.06877573827486764496650299252
3.6	0.068422036656861936309809196469908
3.62	0.068071556969939857613312773127092
3.64	0.067724259563913645257815576822446
3.66	0.067380105528813609595430362861688
3.68	0.06703905666886931957195017183685
3.7	0.066701075477804159985272876917458
3.72	0.066366125115373339935296051115012
3.74	0.066034169385079027872704045607062
3.76	0.065705172712999708127362666606542
3.78	0.065379100127674104336198558912592
3.8	0.065055917240983104848961489554479
3.82	0.064735590229976061648275860921896
3.84	0.064418085819590624901583935405592
3.86	0.064103371266217926950423494870108
3.88	0.063791414342067448995637649125838
3.9	0.063482183320288297304238994795092
3.92	0.063175646960805889497492612914108
3.94	0.062871774496835211150663181891871
3.96	0.062570535622033854043559524883729
3.98	0.062271900478259995191021514950171
4	0.061975839643902325251841579583333
4.02	0.061682324122750690827025936909567
4.04	0.06139132533337788205394495908285
4.06	0.061102815099004579108636894145292
4.08	0.060816765637820972867604246789096
4.1	0.060533149553739999981955719586554
4.12	0.060251939827558484724483175890358
4.14	0.059973109808503762751229721181746
4.16	0.059696633206144578771663974378238
4.18	0.059422484082646204283210495791458
4.2	0.059150636845350816080617505905142
4.22	0.058881066239665214136108576336633
4.24	0.058613747342238941460481308452371
4.26	0.058348655554416801363133229279171
4.28	0.058085766595950651668259836648762
4.3	0.057825056498956193331908644312242
4.32	0.057566501602101264841410704143092
4.34	0.057310078545012905956031325654612
4.36	0.057055764262891166851547203781246
4.38	0.056803535981318313547795330233592
4.4	0.056553371211252719517506015625
4.42	0.056305247744197338396364866991871
4.44	0.056059143647533225450912895158671
4.46	0.055815037260009117542540863144912
4.48	0.055572907187378594303569468595542
4.5	0.055332732298176828591184822016462
4.52	0.055094491719629393411145932858225
4.54	0.054858164833686026741760370980421
4.56	0.054623731273172666310644391583629
4.58	0.054391170918055454591260265306092
4.6	0.054160463891810781243101600307183
4.62	0.053931590557895777012338680169038
4.64	0.053704531516314000778777976599658
4.66	0.053479267600271370969084019859762
4.68	0.053255779872917684895641314041688
4.7	0.053034049624169345619125010940092
4.72	0.052814058367609176520570530012629
4.74	0.052595787837459449713198134573046
4.76	0.052379219985624486493118925511379
4.78	0.052164336978799406950842356576392
4.8	0.051951121195641812335420070167825
4.82	0.051739555224003378438711664528846
4.84	0.051529621858218521774333344894758
4.86	0.051321304096447473258693017839704
4.88	0.051114585138071257024626291585483
4.9	0.050909448381136225447625294842425
4.92	0.050705877419845945949557833190121
4.94	0.050503856042098371148440329500567
4.96	0.050303368227066351904100385408538
4.98	0.050104398142819673203988729684467
5	0.049906930143986906054352037833333
5.02	0.049710948769455474981740479152446
5.04	0.049516438740108440780613540748088
5.06	0.049323384956596592117754733058371
5.08	0.049131772497144527858283411931408
5.1	0.048941586615389494828967973856208
5.12	0.048752812738251823483584769566854
5.14	0.0485654364638358768679039535673
5.16	0.048379443559360496669343252671612
5.18	0.04819481995911799423512513012875
5.2	0.048011551762460794496197209381162
5.22	0.047829625231814896972771988447029
5.24	0.047649026790719370679530445729658
5.26	0.047469743021891149001217961924175
5.28	0.047291760665314436668497020393329
5.3	0.047115066616354084015067839978642
5.32	0.046939647923892323915904296102096
5.34	0.046765491788488304359273188769188
5.36	0.0465925855605598846493925095256
5.38	0.046420916738587195921055228587683
5.4	0.046250472967337497113181447187929
5.42	0.046081242036110885928310562787362
5.44	0.045913211877006450725512855820179
5.46	0.045746370563208473874214842824046
5.48	0.045580706307292319948596407029767
5.5	0.045416207459549663372941449035812
5.52	0.045252862506332729838139500411329
5.54	0.045090660068417244093403819503275
5.56	0.044929588899383793664862571273917
5.58	0.044769637884017333748651790990608
5.6	0.044610796036724573050391357089712
5.62	0.044453052499968993770852911827779
5.64	0.044296396542723271340348203320171
5.66	0.044140817558938870948946120357767
5.68	0.043986305066032608469294093123883
5.7	0.043832848703389973083165565045654
5.72	0.04368043823088501785802370760795
5.74	0.043529063527416632728763434210688
5.76	0.043378714589461021872156865626204
5.78	0.043229381529640214364245835877604
5.8	0.043081054575306443328088251833133
5.82	0.042933724067142234552344261109342
5.84	0.042787380457776050829169410595329
5.86	0.042642014310413343059406445716704
5.88	0.042497616297482863538553179279079
5.9	0.042354177199298100800750562577804
5.92	0.042211687902733698990416879479775
5.94	0.042070139399916727980605113518271
5.96	0.041929522786932673390367482977492
5.98	0.04178982926254601829537561450655
6	0.041651050126935290800196679398148
6.02	0.041513176780442453768887405354245
6.04	0.041376200722336514913463350931246
6.06	0.041240113549591237136508857156342
6.08	0.041104906955676830532649536696388
6.1	0.040970572729365508790548318104452
6.12	0.040837102753550793918142394485027
6.14	0.040704489004080454253573744814269
6.16	0.040572723548602961636262592588688
6.18	0.040441798545427354409474125305907
6.2	0.040311706242396393619285531564342
6.22	0.040182438975772900376016960725523
6.24	0.040053989169139162863079260149572
6.26	0.039926349332309301924244807881405
6.28	0.039799512060254484542271333269098
6.3	0.039673470032040874847695389266818
6.32	0.03954821600978021257390589323626
6.34	0.039423742837592909110218521015567
6.36	0.039300043440583551504934680029798
6.38	0.039177110823828704941146821146281
6.4	0.039054938071376904354702972412109
