Parameters:
A: 0.324557390919 
REPULSION_STRENGTH: 0.031064598 
ETA: 0.00089 
gfactor: 1.0 
KT: 0.0041419464 
n_steps: 1601 
dt: 0.00125 
scheme: FIXMAN 
M: [ 0.00015394  0.00015394  0.00015394  0.00015394  0.00015394  0.00015394
  0.00015394  0.00015394  0.00015394  0.00015394  0.00015394  0.00015394
  0.00015394  0.00015394  0.00015394] 
DEBYE_LENGTH: 0.162278695459 
Trajectory data:
Location, Orientation:
-9.15379467829e-08, -9.15379467825e-08, 1.99988270099, 0.999999999876, 1.1146011609e-05, -1.1146011609e-05, -4.55364912425e-20 
-1.82830055993e-07, -1.82830055992e-07, 1.99976540808, 0.999999999503, 2.22911901416e-05, -2.22911901416e-05, -8.62945792786e-20 
-2.73876441361e-07, -2.7387644136e-07, 1.99964812125, 0.999999998882, 3.34355353135e-05, -3.34355353135e-05, -1.39421106077e-19 
-3.64677216656e-07, -3.64677216654e-07, 1.99953084051, 0.999999998013, 4.45790468399e-05, -4.45790468399e-05, -1.78910092207e-19 
-4.55232495685e-07, -4.55232495683e-07, 1.99941356587, 0.999999996895, 5.5721724436e-05, -5.5721724436e-05, -2.4357331103e-19 
-5.45542392294e-07, -5.45542392292e-07, 1.99929629732, 0.999999995529, 6.6863567817e-05, -6.6863567817e-05, -2.97885476997e-19 
-6.35607020367e-07, -6.35607020364e-07, 1.99917903487, 0.999999993915, 7.80045766977e-05, -7.80045766977e-05, -3.41509741499e-19 
-7.25426493825e-07, -7.25426493822e-07, 1.99906177851, 0.999999992053, 8.91447507928e-05, -8.91447507928e-05, -4.03178702722e-19 
-8.15000926629e-07, -8.15000926626e-07, 1.99894452826, 0.999999989943, 0.000100284089817, -0.000100284089817, -4.54138685914e-19 
-9.04330432778e-07, -9.04330432774e-07, 1.99882728411, 0.999999987585, 0.000111422593485, -0.000111422593485, -4.98571759075e-19 
-9.93415126308e-07, -9.93415126304e-07, 1.99871004606, 0.999999984979, 0.000122560261511, -0.000122560261511, -5.73245769123e-19 
-1.0822551213e-06, -1.08225512129e-06, 1.99859281411, 0.999999982125, 0.000133697093609, -0.000133697093609, -6.26935059138e-19 
-1.17085053185e-06, -1.17085053185e-06, 1.99847558827, 0.999999979023, 0.000144833089492, -0.000144833089492, -6.76248489185e-19 
-1.25920147213e-06, -1.25920147213e-06, 1.99835836854, 0.999999975674, 0.000155968248876, -0.000155968248876, -7.32990612932e-19 
-1.34730805633e-06, -1.34730805632e-06, 1.99824115492, 0.999999972077, 0.000167102571474, -0.000167102571474, -7.78578752132e-19 
-1.43517039867e-06, -1.43517039866e-06, 1.99812394741, 0.999999968232, 0.000178236056999, -0.000178236056999, -8.52236941864e-19 
-1.52278861341e-06, -1.52278861341e-06, 1.99800674601, 0.999999964139, 0.000189368705165, -0.000189368705165, -8.94286551055e-19 
-1.61016281488e-06, -1.61016281487e-06, 1.99788955072, 0.9999999598, 0.000200500515685, -0.000200500515685, -9.67010315643e-19 
-1.6972931174e-06, -1.69729311739e-06, 1.99777236155, 0.999999955212, 0.000211631488272, -0.000211631488272, -1.02295745155e-18 
-1.78417963537e-06, -1.78417963536e-06, 1.9976551785, 0.999999950377, 0.00022276162264, -0.00022276162264, -1.08932888224e-18 
-1.8708224832e-06, -1.87082248319e-06, 1.99753800156, 0.999999945295, 0.0002338909185, -0.0002338909185, -1.14127183499e-18 
-1.95722177536e-06, -1.95722177535e-06, 1.99742083075, 0.999999939966, 0.000245019375566, -0.000245019375566, -1.190660884e-18 
-2.04337762634e-06, -2.04337762634e-06, 1.99730366606, 0.999999934389, 0.000256146993551, -0.000256146993551, -1.25596463862e-18 
-2.12929015069e-06, -2.12929015068e-06, 1.99718650749, 0.999999928565, 0.000267273772167, -0.000267273772167, -1.31542427951e-18 
-2.21495946297e-06, -2.21495946296e-06, 1.99706935504, 0.999999922494, 0.000278399711126, -0.000278399711126, -1.35536993669e-18 
-2.30038567781e-06, -2.3003856778e-06, 1.99695220873, 0.999999916175, 0.000289524810139, -0.000289524810139, -1.42271566806e-18 
-2.38556890985e-06, -2.38556890984e-06, 1.99683506854, 0.99999990961, 0.00030064906892, -0.00030064906892, -1.50222975417e-18 
-2.4705092738e-06, -2.47050927379e-06, 1.99671793448, 0.999999902798, 0.000311772487181, -0.000311772487181, -1.59031043573e-18 
-2.55520688437e-06, -2.55520688436e-06, 1.99660080655, 0.999999895739, 0.000322895064631, -0.000322895064631, -1.66350977495e-18 
